Column1,Column2,Column3,Column4,Column5,Column6,Column7
30.76191,9.51815,5.99354,3.7264,0.0,0.0,0.0
31.00312,9.53658,5.74945,3.71085,0.0,0.0,0.0
31.0747,9.3856,5.82154,3.71816,0.0,0.0,0.0
31.13292,9.54166,5.66297,3.66245,0.0,0.0,0.0
31.10037,9.65654,5.63838,3.60471,0.0,0.0,0.0
30.72343,9.36261,6.11361,3.80035,0.0,0.0,0.0
31.35855,9.72295,5.38645,3.53205,0.0,0.0,0.0
30.84123,9.41126,6.00369,3.74382,0.0,0.0,0.0
