Column1,Column2,Column3,Column4,Column5,Column6,Column7
28.80732,8.1743,8.66472,4.35366,0.0,0.0,0.0
29.59716,8.75628,7.57852,4.06804,0.0,0.0,0.0
29.33162,8.50689,7.92498,4.23651,0.0,0.0,0.0
29.35542,8.60322,7.89708,4.14428,0.0,0.0,0.0
28.94587,8.3043,8.48788,4.26195,0.0,0.0,0.0
29.61721,8.57144,7.58018,4.23117,0.0,0.0,0.0
29.04186,8.30677,8.377,4.27437,0.0,0.0,0.0
28.831,8.30169,8.52022,4.34709,0.0,0.0,0.0
