Column1,Column2,Column3,Column4,Column5,Column6,Column7
28.69508,8.23921,8.73939,4.32632,0.0,0.0,0.0
29.41784,8.56246,7.81032,4.20938,0.0,0.0,0.0
29.99845,8.79394,7.15992,4.04769,0.0,0.0,0.0
29.71991,8.49243,7.67931,4.10835,0.0,0.0,0.0
29.91768,8.72147,7.32286,4.03799,0.0,0.0,0.0
29.82609,8.6458,7.49774,4.03037,0.0,0.0,0.0
29.32951,8.49637,7.95927,4.21485,0.0,0.0,0.0
29.66813,8.75324,7.55228,4.02635,0.0,0.0,0.0
