Column1,Column2,Column3,Column4,Column5,Column6,Column7
28.25859,8.3505,8.95293,4.43798,0.0,0.0,0.0
28.41332,8.45925,8.79739,4.33004,0.0,0.0,0.0
28.38098,8.52347,8.72745,4.3681,0.0,0.0,0.0
28.43603,8.49639,8.7236,4.34398,0.0,0.0,0.0
28.08323,8.55483,9.00997,4.35197,0.0,0.0,0.0
28.80905,8.79398,8.19188,4.20509,0.0,0.0,0.0
28.30062,8.38886,8.84151,4.46901,0.0,0.0,0.0
28.11481,8.39504,8.99312,4.49703,0.0,0.0,0.0
