Column1,Column2,Column3,Column4,Column5,Column6,Column7
28.04524,8.83334,9.02704,4.09438,0.0,0.0,0.0
28.2849,8.9526,8.71897,4.04353,0.0,0.0,0.0
27.97331,8.74267,9.18051,4.10351,0.0,0.0,0.0
28.08064,8.79159,9.06498,4.06279,0.0,0.0,0.0
28.39975,8.9966,8.61608,3.98757,0.0,0.0,0.0
28.30027,8.9749,8.71527,4.00956,0.0,0.0,0.0
28.60891,9.02966,8.41932,3.94211,0.0,0.0,0.0
28.15625,8.89836,8.94669,3.9987,0.0,0.0,0.0
