Column1,Column2,Column3,Column4,Column5,Column6,Column7
28.61495,8.28299,8.54097,4.56109,0.0,0.0,0.0
28.74137,8.4519,8.32614,4.48059,0.0,0.0,0.0
28.37694,8.10568,8.89485,4.62253,0.0,0.0,0.0
28.9267,8.43217,8.24797,4.39316,0.0,0.0,0.0
28.92063,8.51637,8.14525,4.41775,0.0,0.0,0.0
28.56267,8.29096,8.63181,4.51456,0.0,0.0,0.0
28.98857,8.47445,8.10379,4.43319,0.0,0.0,0.0
28.72779,8.42903,8.37339,4.46979,0.0,0.0,0.0
