Column1,Column2,Column3,Column4
0.049999999999999996,0.049999999999999996,-0.04621495791961505,-0.049904927951797566
0.049999999999999996,0.1,-0.040703011315131335,-0.09962431524746307
0.049999999999999996,0.15,-0.026964575175113113,-0.14887096411809225
0.049999999999999996,0.19999999999999998,0.005115353851086928,-0.19751487967641235
0.049999999999999996,0.25,0.07562150056590404,-0.24191909495298652
0.049999999999999996,0.3,0.2161436018633639,-0.284283917974085
0.049999999999999996,0.35000000000000003,0.43347974439505416,-0.3093993909282901
0.049999999999999996,0.39999999999999997,0.6400703584775317,-0.3061505177798449
0.049999999999999996,0.44999999999999996,0.7998895130594376,-0.23949546104637903
0.049999999999999996,0.5,0.8800593418113312,-0.05120076400736959
0.049999999999999996,0.5499999999999999,0.9225982501349329,0.0844473743767254
0.049999999999999996,0.6,0.9389058879561805,0.2383829034862702
0.049999999999999996,0.65,0.9460596295066194,0.2755083708370415
0.049999999999999996,0.7000000000000001,0.9482935346853735,0.26609029393906813
0.049999999999999996,0.7499999999999999,0.9493132909984472,0.24058553699077337
0.049999999999999996,0.7999999999999999,0.9497361068936871,0.1942249720285217
0.049999999999999996,0.85,0.9498939926928331,0.14772175171032736
0.049999999999999996,0.9,0.9499562822403591,0.09908001919698207
0.049999999999999996,0.95,0.9499836858384297,0.04981748954937711
0.1,0.049999999999999996,-0.09622374835963597,-0.049777574651223205
0.1,0.1,-0.09127135072210373,-0.09953053896589885
0.1,0.15,-0.07709403036188607,-0.1486674018254431
0.1,0.19999999999999998,-0.04961423165888822,-0.19731749799201706
0.1,0.25,0.032729833177757905,-0.24328178190817354
0.1,0.3,0.1704276454813093,-0.273550637194656
0.1,0.35000000000000003,0.39697811366828195,-0.30376165418653095
0.1,0.39999999999999997,0.599428524645672,-0.2732900885463454
0.1,0.44999999999999996,0.7529932511651375,-0.19982027298738386
0.1,0.5,0.8346453730315393,-0.03894623262861753
0.1,0.5499999999999999,0.8740013397910904,0.14797202026616388
0.1,0.6,0.8896084528556069,0.28866860093271063
0.1,0.65,0.895670481473165,0.2807613266734501
0.1,0.7000000000000001,0.8984229820142863,0.2751300161150608
0.1,0.7499999999999999,0.8993202304741476,0.24116041900752522
0.1,0.7999999999999999,0.8997487912170486,0.19588334025083365
0.1,0.85,0.8999012574476118,0.14846882028850747
0.1,0.9,0.8999595048551611,0.09943694693696342
0.1,0.95,0.8999839667310685,0.04974336680525171
0.15,0.049999999999999996,-0.14610335417711506,-0.049800277860098746
0.15,0.1,-0.14025256350321072,-0.09952472961091223
0.15,0.15,-0.12421558435776997,-0.14827481932542336
0.15,0.19999999999999998,-0.0929348354928566,-0.1967437949442223
0.15,0.25,-0.023241912621292035,-0.23887178947759524
0.15,0.3,0.13197922631168071,-0.2776505045858451
0.15,0.35000000000000003,0.32948985104485695,-0.2914228954152273
0.15,0.39999999999999997,0.5690792077545648,-0.23607415758080622
0.15,0.44999999999999996,0.7087740028752882,-0.12649409339857354
0.15,0.5,0.7910730665366507,0.005302703063672538
0.15,0.5499999999999999,0.8250117197733468,0.2332741729892349
0.15,0.6,0.8383231470469457,0.2794151820140409
0.15,0.65,0.8457795720830977,0.29709060739690135
0.15,0.7000000000000001,0.848318395145831,0.27878547995100605
0.15,0.7499999999999999,0.8493776759360244,0.24142171437905682
0.15,0.7999999999999999,0.8497436722329705,0.1964135180384575
0.15,0.85,0.849897306537385,0.14831732095152905
0.15,0.9,0.8499594759315391,0.0996435153967864
0.15,0.95,0.8499843330930691,0.04988569352275822
0.19999999999999998,0.049999999999999996,-0.19666078346275623,-0.04956601415766032
0.19999999999999998,0.1,-0.19062319867013497,-0.0993572205114893
0.19999999999999998,0.15,-0.17802514231978403,-0.1486242357121309
0.19999999999999998,0.19999999999999998,-0.14497334862394817,-0.19523579993093662
0.19999999999999998,0.25,-0.07361697869392597,-0.24110784649530023
0.19999999999999998,0.3,0.07951693388137887,-0.2723286017262673
0.19999999999999998,0.35000000000000003,0.29963003056399373,-0.2756188573713608
0.19999999999999998,0.39999999999999997,0.5115383041750763,-0.27613913195558304
0.19999999999999998,0.44999999999999996,0.6529330593767313,-0.10517848783222035
0.19999999999999998,0.5,0.737070930346502,0.0349368330501627
0.19999999999999998,0.5499999999999999,0.7723964269216741,0.18044265505868579
0.19999999999999998,0.6,0.7894638104898714,0.3060181369859748
0.19999999999999998,0.65,0.7959782412272222,0.29606328651524866
0.19999999999999998,0.7000000000000001,0.7984141855023028,0.2820197977901405
0.19999999999999998,0.7499999999999999,0.7993680072536328,0.24432892842184628
0.19999999999999998,0.7999999999999999,0.7997523822070999,0.1975517627531158
