Column1,Column2,Column3,Column4
0.049999999999999996,0.049999999999999996,-0.046248088041550804,-0.04959723765323799
0.049999999999999996,0.1,-0.040121446535865725,-0.098670898687114
0.049999999999999996,0.15,-0.025936817660010658,-0.14591038127693423
0.049999999999999996,0.19999999999999998,0.009703863644685796,-0.18528108405206872
0.049999999999999996,0.25,0.07667945057601612,-0.22073821864673548
0.049999999999999996,0.3,0.23455128531729624,-0.1830870074965378
0.049999999999999996,0.35000000000000003,0.4414611863382827,-0.09657024791038298
0.049999999999999996,0.39999999999999997,0.634413626948564,0.12047911553768945
0.049999999999999996,0.44999999999999996,0.8110759625069776,0.34607388797141353
0.049999999999999996,0.5,0.8842991246589329,0.4221335276249281
0.049999999999999996,0.5499999999999999,0.9254216986013467,0.42009057625780344
0.049999999999999996,0.6,0.939628129094275,0.39125156721641424
0.049999999999999996,0.65,0.9458903080517731,0.34686405868912235
0.049999999999999996,0.7000000000000001,0.9483934437290867,0.2990825132608616
0.049999999999999996,0.7499999999999999,0.9493634675519631,0.24963034495949632
0.049999999999999996,0.7999999999999999,0.9497504112446987,0.19987132610482883
0.049999999999999996,0.85,0.949885635357717,0.14995660528750374
0.049999999999999996,0.9,0.9499587834938259,0.09998880159240243
0.049999999999999996,0.95,0.9499835563997377,0.04999533351295571
0.1,0.049999999999999996,-0.09620752113400304,-0.04946079431975524
0.1,0.1,-0.09015573322357995,-0.09788815525353889
0.1,0.15,-0.07804756502111004,-0.14423514109368898
0.1,0.19999999999999998,-0.04342421274981668,-0.18014018419399136
0.1,0.25,0.036511827392720096,-0.19677872086834095
0.1,0.3,0.2100339725211191,-0.1583059168178111
0.1,0.35000000000000003,0.38665260703175347,0.007778489450029659
0.1,0.39999999999999997,0.597003049215955,0.2138752884589389
0.1,0.44999999999999996,0.7627874682619874,0.3861275705647879
0.1,0.5,0.8417419979586012,0.4340763555950834
0.1,0.5499999999999999,0.8744035794102457,0.42702482204158443
0.1,0.6,0.8886689598377082,0.39325337894047335
0.1,0.65,0.8953051831137396,0.34743168296541294
0.1,0.7000000000000001,0.8983328536076952,0.2992990286217809
0.1,0.7499999999999999,0.899303224451226,0.24975562045366123
0.1,0.7999999999999999,0.8996976200969427,0.19991845482792023
0.1,0.85,0.8998883241625913,0.14997746478951657
0.1,0.9,0.89995886565492,0.09999217540883601
0.1,0.95,0.8999818708716059,0.04999804711930176
0.15,0.049999999999999996,-0.14622964769591942,-0.049577960679715455
0.15,0.1,-0.14078189774681185,-0.09817919943868808
0.15,0.15,-0.12658919883319047,-0.14425263000876873
0.15,0.19999999999999998,-0.09455298970123503,-0.17949258747161162
0.15,0.25,-0.018588883143211138,-0.17535725385694037
0.15,0.3,0.10607966142670838,-0.13814130697593402
0.15,0.35000000000000003,0.3272599119230966,-0.034047876742267086
0.15,0.39999999999999997,0.5350296312810773,0.23611651048374108
0.15,0.44999999999999996,0.7158422041511253,0.42093400111898177
0.15,0.5,0.7900344633771946,0.4492136537171425
0.15,0.5499999999999999,0.8264632768834244,0.4341675442250032
0.15,0.6,0.839369900043905,0.39442274330133614
0.15,0.65,0.8460690034290743,0.34805328432655397
0.15,0.7000000000000001,0.8482198233773843,0.2992189291319791
0.15,0.7499999999999999,0.8493101158856061,0.24978717435486422
0.15,0.7999999999999999,0.849700157982415,0.19992219172753545
0.15,0.85,0.849893118612848,0.14997925288266586
0.15,0.9,0.8499541287134763,0.09999263897704459
0.15,0.95,0.849982257698111,0.04999846247790355
0.19999999999999998,0.049999999999999996,-0.19624673279893387,-0.04901047780992479
0.19999999999999998,0.1,-0.19024967465814813,-0.09687814473619423
0.19999999999999998,0.15,-0.17397917211928784,-0.14314096686439937
0.19999999999999998,0.19999999999999998,-0.1416770697776113,-0.17750494149178134
0.19999999999999998,0.25,-0.0719228072584937,-0.1909476150473577
0.19999999999999998,0.3,0.07685425144819218,-0.13793581466772287
0.19999999999999998,0.35000000000000003,0.29982516745048005,0.06940057514973515
0.19999999999999998,0.39999999999999997,0.4904549659519845,0.25106477633480134
0.19999999999999998,0.44999999999999996,0.6616016406723426,0.4547804189191869
0.19999999999999998,0.5,0.7412519629622507,0.45263653134905446
0.19999999999999998,0.5499999999999999,0.7748593814428852,0.43530451048804586
0.19999999999999998,0.6,0.7890473364276438,0.39425174877604335
0.19999999999999998,0.65,0.7962767483935379,0.34873617739779206
0.19999999999999998,0.7000000000000001,0.7982960398650049,0.29953274614333875
0.19999999999999998,0.7499999999999999,0.7993307258303426,0.2498559562131198
0.19999999999999998,0.7999999999999999,0.7997326211359242,0.1999498276810169
0.19999999999999998,0.85,0.7999028493819634,0.14998211538383532
0.19999999999999998,0.9,0.7999546761752947,0.09999646872764821
0.19999999999999998,0.95,0.7999826451052867,0.04999818590622301
0.25,0.049999999999999996,-0.2462756800500337,-0.049431404548667575
0.25,0.1,-0.24045986417674253,-0.09817280796130137
0.25,0.15,-0.22681230079600312,-0.13931351980919193
0.25,0.19999999999999998,-0.1960997256827477,-0.1797053966172333
0.25,0.25,-0.11598946855034795,-0.16902467719118633
0.25,0.3,0.030589195697006133,-0.13864439896282016
0.25,0.35000000000000003,0.20759055422283812,0.12226277140058597
0.25,0.39999999999999997,0.4490274713863542,0.27926638169220147
0.25,0.44999999999999996,0.6061569819082572,0.4658263449247514
0.25,0.5,0.6862698942191411,0.4657065441869477
0.25,0.5499999999999999,0.7243253308382316,0.4400123884917893
0.25,0.6,0.7391963777698726,0.39658144425873937
0.25,0.65,0.7459625956867109,0.34863982086433215
0.25,0.7000000000000001,0.7482995166954642,0.2995140429935765
0.25,0.7499999999999999,0.749328717244094,0.24989392659765353
0.25,0.7999999999999999,0.7497406140459812,0.19996569731870933
0.25,0.85,0.7498875919400092,0.14998671983158104
0.25,0.9,0.7499595161606887,0.09999482367237937
0.25,0.95,0.7499845521960948,0.04999838309965353
0.3,0.049999999999999996,-0.29637909022976805,-0.04843557547978253
0.3,0.1,-0.2902300306093885,-0.09703109814164775
0.3,0.15,-0.2781430565577901,-0.1401578680776889
0.3,0.19999999999999998,-0.24480036648183537,-0.16972440265276578
0.3,0.25,-0.1667054176595717,-0.14661485345746222
0.3,0.3,-0.036931812873099226,-0.07688877773736578
0.3,0.35000000000000003,0.18902022844585686,0.040897803889786456
0.3,0.39999999999999997,0.3911745679265308,0.37370797358580266
0.3,0.44999999999999996,0.5603806306342026,0.4452521001293512
0.3,0.5,0.6422846872170227,0.4725316220844553
0.3,0.5499999999999999,0.674050322270854,0.4399906945200791
0.3,0.6,0.6901066465174197,0.39659902152751514
0.3,0.65,0.6956935020674184,0.34880705986726823
0.3,0.7000000000000001,0.6983313467056564,0.2997047711509535
0.3,0.7499999999999999,0.6993382156290185,0.2499065000970039
0.3,0.7999999999999999,0.6997493811722867,0.19996876944732936
0.3,0.85,0.6998937369862475,0.14999016241804403
0.3,0.9,0.6999545851395814,0.09999765032564825
0.3,0.95,0.6999820546084085,0.049999570615009564
0.35000000000000003,0.049999999999999996,-0.3460451957880441,-0.04923841379135292
0.35000000000000003,0.1,-0.34141463677382394,-0.09731327837021912
0.35000000000000003,0.15,-0.32596201412811376,-0.14280455733116948
0.35000000000000003,0.19999999999999998,-0.2955010565846268,-0.17034781788346867
0.35000000000000003,0.25,-0.21149077228765897,-0.17985597525410818
0.35000000000000003,0.3,-0.08391915466611416,-0.09619094807601543
0.35000000000000003,0.35000000000000003,0.1373451197013594,0.10779284255428431
0.35000000000000003,0.39999999999999997,0.3466674153795535,0.34913483517518645
0.35000000000000003,0.44999999999999996,0.5009858198476188,0.46704139654021065
0.35000000000000003,0.5,0.5879768611877433,0.47669314773426674
0.35000000000000003,0.5499999999999999,0.6241027845862822,0.43803336188169545
0.35000000000000003,0.6,0.6398134514827689,0.3973590085189427
0.35000000000000003,0.65,0.6460570262133142,0.34917505000886284
0.35000000000000003,0.7000000000000001,0.6482880610785927,0.29963964588698977
0.35000000000000003,0.7499999999999999,0.649338769871673,0.24991421826159807
0.35000000000000003,0.7999999999999999,0.6497563753798792,0.1999757857705534
0.35000000000000003,0.85,0.6499008026012618,0.14999300677876448
0.35000000000000003,0.9,0.6499581959178692,0.09999572587263966
0.35000000000000003,0.95,0.6499838014147241,0.04999884108657947
0.39999999999999997,0.049999999999999996,-0.39651994125353446,-0.04910478721016703
0.39999999999999997,0.1,-0.3911461391392021,-0.09712680098084853
0.39999999999999997,0.15,-0.3783977886225049,-0.14379211558174565
0.39999999999999997,0.19999999999999998,-0.3446332882131273,-0.17015490750016826
0.39999999999999997,0.25,-0.27394836182507437,-0.13054038965931508
0.39999999999999997,0.3,-0.13659430353774737,-0.10069997454348091
0.39999999999999997,0.35000000000000003,0.0886190144245879,0.14062005556361037
0.39999999999999997,0.39999999999999997,0.30816418655576333,0.4276229640708532
0.39999999999999997,0.44999999999999996,0.4497437503428081,0.45133451419454856
0.39999999999999997,0.5,0.5389120460265968,0.4762397415576632
0.39999999999999997,0.5499999999999999,0.5739710665192265,0.4431395087143995
0.39999999999999997,0.6,0.5899893763990479,0.39738462684820464
0.39999999999999997,0.65,0.5960370764213904,0.34921097720457084
0.39999999999999997,0.7000000000000001,0.5985136774335222,0.29973675849737774
