Column1,Column2,Column3,Column4
0.049999999999999996,0.049999999999999996,-0.04615300549731512,-0.04856927018960629
0.049999999999999996,0.1,-0.04149370590493047,-0.09562371702367614
0.049999999999999996,0.15,-0.02699603218067521,-0.13069471055573476
0.049999999999999996,0.19999999999999998,0.010364732206879597,-0.1296367211203839
0.049999999999999996,0.25,0.08384013220296196,-0.05914061545849558
0.049999999999999996,0.3,0.22080963017776817,0.17853700006806103
0.049999999999999996,0.35000000000000003,0.43560242714233266,0.4429918119574829
0.049999999999999996,0.39999999999999997,0.6502800246886423,0.5383881249502303
0.049999999999999996,0.44999999999999996,0.8228895312181913,0.5264725524195989
0.049999999999999996,0.5,0.8889596567011755,0.4942948264936032
0.049999999999999996,0.5499999999999999,0.9224672621745139,0.4485243829096056
0.049999999999999996,0.6,0.9389375500447584,0.39955610093632365
0.049999999999999996,0.65,0.946184189070672,0.34989925054042953
0.049999999999999996,0.7000000000000001,0.9482444546646129,0.29996547729541256
0.049999999999999996,0.7499999999999999,0.9493386518507354,0.2499922575392199
0.049999999999999996,0.7999999999999999,0.9497551550647478,0.19999766100674868
0.049999999999999996,0.85,0.9499105379199775,0.14999946657985586
0.049999999999999996,0.9,0.9499575887296541,0.09999988243884822
0.049999999999999996,0.95,0.9499829039204625,0.04999996947342076
0.1,0.049999999999999996,-0.09613235448056831,-0.0483691056791871
0.1,0.1,-0.09050068211241837,-0.09281734317318542
0.1,0.15,-0.07767975011623772,-0.13207412504846486
0.1,0.19999999999999998,-0.043243917044834865,-0.1325760535331022
0.1,0.25,0.030859605047837226,-0.004365223122620582
0.1,0.3,0.1768225415082197,0.2465989098359338
0.1,0.35000000000000003,0.38662683559776834,0.47241043870140037
0.1,0.39999999999999997,0.609266860613133,0.5456206628657836
0.1,0.44999999999999996,0.7645123556508477,0.534423262323289
0.1,0.5,0.8386020500578303,0.49490218675600867
0.1,0.5499999999999999,0.8781094821418437,0.44857902005968325
0.1,0.6,0.8888835660747209,0.3996430076250313
0.1,0.65,0.895878164473143,0.3499024465136422
0.1,0.7000000000000001,0.8982768354669916,0.29997539579381083
0.1,0.7499999999999999,0.8993574263706198,0.24999452919526607
0.1,0.7999999999999999,0.8997371613749551,0.19999845000889033
0.1,0.85,0.8998912938597756,0.14999937090272158
0.1,0.9,0.8999586303822197,0.09999986326841276
0.1,0.95,0.8999843780605158,0.049999982463433935
0.15,0.049999999999999996,-0.14628846012678062,-0.04679113227460488
0.15,0.1,-0.1404541765487263,-0.09032446340642697
0.15,0.15,-0.12713090883946931,-0.12935527345576672
0.15,0.19999999999999998,-0.09211061034158759,-0.12829752792051327
0.15,0.25,-0.019093743603613173,0.026108984721902352
0.15,0.3,0.1176817501688842,0.21812589383274672
0.15,0.35000000000000003,0.32028065102568565,0.4702742229479541
0.15,0.39999999999999997,0.5470584417682848,0.5538454040995372
0.15,0.44999999999999996,0.7031115073523684,0.5374880060560459
0.15,0.5,0.7916346919187006,0.4967689135907835
0.15,0.5499999999999999,0.8256714063054713,0.44905591539896433
0.15,0.6,0.8392756488341238,0.3997954389020855
0.15,0.65,0.8457897188686143,0.3499478876511379
0.15,0.7000000000000001,0.8483941833164462,0.29998396778838404
0.15,0.7499999999999999,0.8493154254371832,0.24999449250065672
0.15,0.7999999999999999,0.8497473120097789,0.1999991211112257
0.15,0.85,0.8498905830487109,0.14999965675450116
0.15,0.9,0.8499604144885055,0.09999988282510527
0.15,0.95,0.8499841669547704,0.04999998871020624
0.19999999999999998,0.049999999999999996,-0.1963354756843647,-0.04789674874653515
0.19999999999999998,0.1,-0.190829216418791,-0.09054368777797106
0.19999999999999998,0.15,-0.17831890871368605,-0.12186963722918925
0.19999999999999998,0.19999999999999998,-0.14258798304882603,-0.09870519602477752
0.19999999999999998,0.25,-0.07434737376026056,0.07123371868375829
0.19999999999999998,0.3,0.08179189675497885,0.36415749272193776
0.19999999999999998,0.35000000000000003,0.2630192515923921,0.4764938169031267
0.19999999999999998,0.39999999999999997,0.5069479683965025,0.5663379314200908
0.19999999999999998,0.44999999999999996,0.6544831696362932,0.5401675997529384
0.19999999999999998,0.5,0.7401992447986505,0.4972546639754514
0.19999999999999998,0.5499999999999999,0.7726471354926471,0.44929999718118996
0.19999999999999998,0.6,0.7900369836240702,0.39981020520897265
0.19999999999999998,0.65,0.7957044299635383,0.34994719670425706
0.19999999999999998,0.7000000000000001,0.798128025457697,0.2999887984426229
0.19999999999999998,0.7499999999999999,0.7993552138672722,0.2499965682079743
0.19999999999999998,0.7999999999999999,0.7997463871083388,0.19999919501751356
0.19999999999999998,0.85,0.7998899804879,0.14999974225779558
0.19999999999999998,0.9,0.7999602050726513,0.09999994310732627
0.19999999999999998,0.95,0.7999834404804492,0.04999998773821163
0.25,0.049999999999999996,-0.2460594650679241,-0.04806792540730448
0.25,0.1,-0.2405400002266219,-0.09203774452148866
0.25,0.15,-0.22799515530044145,-0.12145690827925792
0.25,0.19999999999999998,-0.1943222835861376,-0.10937076659067249
0.25,0.25,-0.1173058941409795,0.06321599985597649
0.25,0.3,0.030739157602312148,0.3094270491441219
0.25,0.35000000000000003,0.22044530256028075,0.5307457153921865
0.25,0.39999999999999997,0.4766347692098438,0.5690144455649837
0.25,0.44999999999999996,0.6145389568921263,0.5403637285678562
0.25,0.5,0.6874659098400326,0.49750184674874354
0.25,0.5499999999999999,0.7251648300924182,0.44926183630199207
0.25,0.6,0.7397580795125294,0.3998423779424239
0.25,0.65,0.7457106945622751,0.34995292603732103
0.25,0.7000000000000001,0.7482146835576109,0.2999886502829587
0.25,0.7499999999999999,0.74936422830829,0.24999730555919814
0.25,0.7999999999999999,0.7497250738899527,0.1999992629773018
0.25,0.85,0.7499011634269035,0.14999977826453254
0.25,0.9,0.7499555308730486,0.09999995669712806
0.25,0.95,0.7499847373730523,0.04999999118936281
0.3,0.049999999999999996,-0.29631668454925086,-0.04776299553306348
0.3,0.1,-0.2906710767699666,-0.09397517078653836
0.3,0.15,-0.2786585772186092,-0.11460543039433946
0.3,0.19999999999999998,-0.2459689837192341,-0.08657472852046072
0.3,0.25,-0.1667357800538018,0.12637211488426706
