Column1,Column2,Column3,Column4,Column5,Column6,Column7
26.63622,7.42369,11.26746,4.67263,0.0,0.0,0.0
27.69043,7.96658,9.92969,4.4133,0.0,0.0,0.0
27.70644,7.87701,9.91869,4.49786,0.0,0.0,0.0
28.33639,8.13898,9.14,4.38463,0.0,0.0,0.0
27.16703,7.85154,10.54399,4.43744,0.0,0.0,0.0
26.65789,7.51388,11.18065,4.64758,0.0,0.0,0.0
27.82922,8.03897,9.68961,4.4422,0.0,0.0,0.0
27.43626,7.71383,10.27267,4.57724,0.0,0.0,0.0
