Column1,Column2,Column3,Column4,Column5,Column6,Column7
29.70543,8.21533,7.76747,4.31177,0.0,0.0,0.0
29.69366,8.33246,7.68597,4.28791,0.0,0.0,0.0
29.33175,8.34394,8.05318,4.27113,0.0,0.0,0.0
29.69074,8.33591,7.75523,4.21812,0.0,0.0,0.0
30.51058,8.68057,6.78604,4.02281,0.0,0.0,0.0
29.8637,8.46319,7.43405,4.23906,0.0,0.0,0.0
29.68932,8.54364,7.60314,4.1639,0.0,0.0,0.0
29.20513,8.24362,8.1354,4.41585,0.0,0.0,0.0
