Column1,Column2,Column3,Column4,Column5,Column6,Column7
19.51451,10.35899,17.88814,2.23836,0.0,0.0,0.0
19.73145,10.42954,17.64164,2.19737,0.0,0.0,0.0
18.2979,9.81793,19.28779,2.59638,0.0,0.0,0.0
18.904,9.928,18.68038,2.48762,0.0,0.0,0.0
18.98536,10.04185,18.43797,2.53482,0.0,0.0,0.0
19.08177,10.10541,18.36341,2.44941,0.0,0.0,0.0
19.17517,10.20836,18.22268,2.39379,0.0,0.0,0.0
19.01767,10.10194,18.38894,2.49145,0.0,0.0,0.0
