Column1,Column2,Column3,Column4,Column5,Column6,Column7
27.96088,7.85159,9.68646,4.50107,0.0,0.0,0.0
27.25211,7.5319,10.56901,4.64698,0.0,0.0,0.0
28.21105,7.91599,9.40093,4.47203,0.0,0.0,0.0
28.44598,8.03087,9.10571,4.41744,0.0,0.0,0.0
27.69989,7.66697,10.10704,4.5261,0.0,0.0,0.0
28.46428,7.97088,9.1159,4.44894,0.0,0.0,0.0
28.69718,8.05792,8.85748,4.38742,0.0,0.0,0.0
26.96484,7.62727,10.76373,4.64416,0.0,0.0,0.0
