Column1,Column2,Column3,Column4,Column5,Column6,Column7
29.95906,8.59368,7.38129,4.06597,0.0,0.0,0.0
29.48427,8.46325,7.81536,4.23712,0.0,0.0,0.0
29.53571,8.61723,7.73688,4.11018,0.0,0.0,0.0
29.33902,8.43807,7.96427,4.25864,0.0,0.0,0.0
29.17453,8.41153,8.23121,4.18273,0.0,0.0,0.0
30.28081,8.96508,6.78767,3.96644,0.0,0.0,0.0
29.48091,8.69513,7.71318,4.11078,0.0,0.0,0.0
29.01414,8.39366,8.36269,4.22951,0.0,0.0,0.0
