Column1,Column2,Column3,Column4,Column5,Column6,Column7
29.75266,8.66559,7.50453,4.07722,0.0,0.0,0.0
29.57784,8.56192,7.78797,4.07227,0.0,0.0,0.0
29.56728,8.68613,7.63822,4.10837,0.0,0.0,0.0
29.58753,8.6437,7.70386,4.06491,0.0,0.0,0.0
29.45984,8.47967,7.84704,4.21345,0.0,0.0,0.0
29.39739,8.58546,7.80564,4.21151,0.0,0.0,0.0
28.9531,8.41041,8.45535,4.18114,0.0,0.0,0.0
29.56805,8.62367,7.70948,4.0988,0.0,0.0,0.0
