Column1,Column2,Column3,Column4,Column5,Column6,Column7
29.0491,8.38137,8.28152,4.28801,0.0,0.0,0.0
28.5102,8.21059,8.90775,4.37146,0.0,0.0,0.0
28.24191,8.20312,9.12603,4.42894,0.0,0.0,0.0
29.2704,8.6129,7.86339,4.25331,0.0,0.0,0.0
28.39656,8.07554,9.01855,4.50935,0.0,0.0,0.0
28.88051,8.49601,8.42685,4.19663,0.0,0.0,0.0
28.80279,8.35375,8.54835,4.29511,0.0,0.0,0.0
28.70527,8.42297,8.67826,4.1935,0.0,0.0,0.0
