Column1,Column2,Column3,Column4,Column5,Column6,Column7
29.82321,8.39186,7.71739,4.06754,0.0,0.0,0.0
30.48899,8.71318,6.87072,3.92711,0.0,0.0,0.0
30.93031,8.96926,6.30703,3.7934,0.0,0.0,0.0
30.11904,8.57779,7.34782,3.95535,0.0,0.0,0.0
29.72522,8.53248,7.73874,4.00356,0.0,0.0,0.0
29.80034,8.43139,7.77661,3.99166,0.0,0.0,0.0
30.3231,8.77422,6.99794,3.90474,0.0,0.0,0.0
30.03775,8.65604,7.37589,3.93032,0.0,0.0,0.0
