Column1,Column2,Column3,Column4,Column5,Column6,Column7
18.78915,4.68991,19.327,7.19394,0.0,0.0,0.0
18.92469,4.85927,18.99532,7.22072,0.0,0.0,0.0
18.83014,4.67575,19.34668,7.14743,0.0,0.0,0.0
18.57689,4.6187,19.54281,7.2616,0.0,0.0,0.0
19.02046,4.79671,19.03619,7.14664,0.0,0.0,0.0
18.6537,4.63814,19.43193,7.27623,0.0,0.0,0.0
18.72322,4.65918,19.34902,7.26858,0.0,0.0,0.0
18.67029,4.65723,19.55228,7.1202,0.0,0.0,0.0
