Column1,Column2,Column3,Column4,Column5,Column6,Column7
14.51307,26.6605,1.02331,7.80312,0.0,0.0,0.0
14.63999,26.16531,1.0584,8.1363,0.0,0.0,0.0
14.67646,26.37843,0.99212,7.95299,0.0,0.0,0.0
14.55859,26.43554,1.05597,7.9499,0.0,0.0,0.0
14.40273,26.8996,1.02436,7.67331,0.0,0.0,0.0
14.71359,26.10542,1.03509,8.1459,0.0,0.0,0.0
14.60003,26.61143,0.9827,7.80584,0.0,0.0,0.0
14.70414,25.98606,1.09083,8.21897,0.0,0.0,0.0
