Column1,Column2,Column3,Column4,Column5,Column6,Column7
28.71549,7.83577,8.93785,4.51089,0.0,0.0,0.0
28.80631,7.99088,8.81018,4.39263,0.0,0.0,0.0
28.58913,7.89556,9.05788,4.45743,0.0,0.0,0.0
28.65584,7.93741,8.93136,4.47539,0.0,0.0,0.0
28.90901,7.94469,8.6988,4.4475,0.0,0.0,0.0
29.0791,8.05086,8.46966,4.40038,0.0,0.0,0.0
28.36003,7.8419,9.26391,4.53416,0.0,0.0,0.0
28.63897,7.96632,8.94454,4.45017,0.0,0.0,0.0
