Column1,Column2,Column3,Column4,Column5,Column6,Column7
30.17888,7.98779,7.21034,4.62299,0.0,0.0,0.0
30.14177,7.80979,7.29696,4.75148,0.0,0.0,0.0
30.28919,7.86179,7.17011,4.67891,0.0,0.0,0.0
30.38464,8.12029,6.93214,4.56293,0.0,0.0,0.0
29.98531,7.79751,7.49327,4.72391,0.0,0.0,0.0
30.49107,8.18381,6.72327,4.60185,0.0,0.0,0.0
30.661,8.03575,6.65047,4.65278,0.0,0.0,0.0
30.24062,7.86989,7.26731,4.62218,0.0,0.0,0.0
