Column1,Column2,Column3,Column4,Column5,Column6,Column7
6.33426,8.56278,32.77065,2.33231,0.0,0.0,0.0
6.2538,8.32364,32.95197,2.47059,0.0,0.0,0.0
6.60342,9.02496,32.19436,2.17726,0.0,0.0,0.0
6.22211,8.45504,32.89914,2.42371,0.0,0.0,0.0
6.37596,8.59999,32.61912,2.40493,0.0,0.0,0.0
6.18932,8.35815,32.98567,2.46686,0.0,0.0,0.0
6.03558,8.01167,33.28808,2.66467,0.0,0.0,0.0
6.69424,9.1495,32.13164,2.02462,0.0,0.0,0.0
